VehicleId,CrashId,VehicleLicenseState,VehicleLicenseYear,VehicleYear,VehicleMake,VehicleModel,VehicleColorCd1,VehiclecolorCd2,VehicleUsageTypeCd,NumberOfOccupants,VehicleBodyTypeCd,VehicleBusTypeCd,MCATVNumberOfWheels,OtherVehicleTypeCd,CVECargoBodyTypeCd,VehiclePullingOtherUnitCd,GCVWRatingCd,VehiclePublicConveyanceInd,EmergencyVehicleInvolvedInd,EmergencyVehicleOnRunInd,NoVehicleDamageQualCntl,InitialVehicleDamage,InitialImpactNA,InterstateCarrierInd,HazardousMaterialPresent,HazardousMaterialInvolved,PlacardDisplayed,HazmatClass,HazmatPlacardDiaNumber,HazardousMaterialReleased,DriverPresenceCd,OwnerDriverInd,OperatorLicenseState,OperatorLicenseType,DriverLicenseClass,MotorcycleQualified,OperatorLicenseStatus,InsuredDriverVehicleInd,InsuranceInd,InsuranceExpired,PreCrashTravelDirection,TrafficCondition,TrafficCntlMalfunctionInd,WorkZoneInd,WorkerPresentInd,TrafficCntlElectricalSignal,PedalcycleToFromSchoolInd,TowedFromScene,TowedBecauseDisabled,InitialImpactInd,AnimalCd1,AnimalCd2,AnimalCd3,AnimalCd4,VehicleActionCd1,VehicleActionCd2,VehicleActionCd3,VehicleActionCd4,VehicleActionCd5,VehicleActionCd6,VehicleActionCd7,VehicleActionCd8,VehicleActionCd9,VehicleActionCd10,VehicleActionCd11,VehicleActionCd12,VehicleActionCd13,VehicleActionCd14,VehicleActionCd15,TrafficControlOtherCd1,TrafficControlOtherCd2,TrafficControlOtherCd3,TrafficControlOtherCd4,TrafficControlOtherCd5,TrafficControlOtherCd6,TrafficControlOtherCd7,TrafficControlOtherCd8,TrafficControlOtherCd9,TrafficControlOtherCd10,DamageCd1,DamageCd2,DamageCd3,DamageCd4,DamageCd5,DamageCd6,DamageCd7,DamageCd8,DamageCd9,DamageCd10,DamageCd11,DamageCd12,DamageCd13,DamageCd14,DamageCd15,DamageCd16,DamageCd17,DamageCd18,DamageCd19,DamageCd20,DamageCd21,DamageCd22,DamageCd23,DamageCd24,DamageCd25,FixedObjectCd1,FixedObjectCd2,FixedObjectCd3,FixedObjectCd4,FixedObjectCd5,FixedObjectCd6,FixedObjectCd7,FixedObjectCd8,VisionObstructedCd1,VisionObstructedCd2,VisionObstructedCd3,VisionObstructedCd4,VisionObstructedCd5
2150002429V1,2150002429,MO,2015,2001,FORD,F25,WHI,WHI,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,21,36,7,36,,,,,,,,,,,12,,,,,,,,,,7,8,9,10,11,12,13,,,,,,,,,,,,,,,,,,,31,31,,,,,,,12,,,,
2150002431V1,2150002431,MO,2015,1999,TOYT,TAC,GLD,GLD,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,V,Y,V,N,NA,N,N,N,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002433V1,2150002433,MO,2015,2007,JEEP,CMD,BLU,BLU,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002676V2,2150002676,MO,2016,2000,HOND,CRV,DGR,NA,2,0,3,N,NA,NA,NA,N,NA,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,V,Y,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,3,8,9,10,11,12,13,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150002855V2,2150002855,MO,2016,2013,VOLK,BUG,BLK,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,15,34,,,,,,,,,,,,,12,,,,,,,,,,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002864V2,2150002864,MO,2016,2000,JEEP,CHK,BLU,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,N,MO,2,,NA,1,V,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002870V3,2150002870,MO,2015,2013,TOYT,PRI,RED,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,20,36,,,,,,,,,,,,12,,,,,,,,,,8,9,10,11,12,13,17,,,,,,,,,,,,,,,,,,,42,,,,,,,,12,,,,
2150003390V1,2150003390,MO,2016,2015,HOND,ACC,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003392V1,2150003392,MO,2015,2001,TOYT,TAC,MAR,MAR,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,11,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003390V2,2150003390,MO,2016,2012,FORD,FUS,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,N,N,N,13,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003393V1,2150003393,MO,2016,2002,LINC,TOW,SIL,SIL,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,2,V,Y,V,N,NA,N,N,N,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003519V1,2150003519,MO,2015,2009,JEEP,WRG,RED,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,8,1,34,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003570V2,2150003570,MO,2016,2008,JEEP,PAT,GRN,GRN,1,2,3,N,NA,NA,NA,N,NA,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,17,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,4,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003743V1,2150003743,MO,2016,2006,NISS,ALT,BLU,BLU,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,U,N,N,U,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003744V4,2150003744,MO,2015,2010,JEEP,LBY,SIL,SIL,2,0,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,V,NR,V,S,NA,NA,N,N,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150003746V1,2150003746,MO,2015,2005,FORD,500,MAR,MAR,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004193V2,2150004193,MO,2015,1998,PONT,SNF,GRN,GRN,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,4,14,34,,,,,,,,,,,,,12,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004195V1,2150004195,MO,2015,2003,FORD,FOC,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,NR,V,S,2,NA,N,N,12,NA,Y,Y,,,,,,1,14,7,21,36,,,,,,,,,,,12,,,,,,,,,,10,11,12,13,14,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,12,,,,
2150004471V2,2150004471,MO,2016,1996,PLYM,VOY,PLE,NA,1,1,5,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004472V2,2150004472,MO,2016,2002,FORD,RNG,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,4,D,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,3,4,5,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150005063V1,2150005063,MO,2014,2004,CHEV,MAL,MAR,MAR,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,D,Y,V,N,3,NA,N,N,12,NA,Y,Y,,,,,,1,7,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150052266V2,0150052266,UK,2016,2014,JEEP,,UNK,NA,1,5,3,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,E,NA,N,N,NA,12,NA,N,N,,,,,,9,5,34,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150000125V1,2150000125,MO,2015,2013,TOYT,COA,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150000262V1,2150000262,MO,2015,2014,TOYT,AVA,BLU,BLU,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,3,N,N,N,13,NA,Y,Y,,,,,,8,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150000442V1,2150000442,MO,2015,2007,GMC,SRA,GRY,GRY,1,4,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,7,20,36,,,,,,,,,,,,12,,,,,,,,,,1,2,3,4,12,13,14,15,18,19,,,,,,,,,,,,,,,,21,,,,,,,,12,,,,
2150001506V2,2150001506,MO,U,2000,STRN,SL,GRN,GRN,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001508V2,2150001508,UK,2015,2004,HOND,ACC,GRN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,13,NA,N,N,,,,,,1,15,34,,,,,,,,,,,,,12,,,,,,,,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001511V1,2150001511,MO,2016,1998,FORD,RNG,BLK,BLK,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001513V2,2150001513,MO,2015,2014,FORD,FUS,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001798V2,2150001798,IL,U,2001,CHEV,OTHR,WHI,WHI,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,U,N,N,U,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001800V1,2150001800,MO,U,2008,DODG,CVN,WHI,WHI,1,1,5,N,NA,NA,NA,N,NA,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,N,N,N,12,NA,N,N,,,,,,12,5,34,,,,,,,,,,,,,4,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001967V2,2150001967,MO,2015,2003,MITS,ECL,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,7,21,34,34,,,,,,,,,,12,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,,,,,,,,,,,,,,,,12,,,,
2150002424V2,2150002424,MO,2016,2010,NISS,,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,1,8,12,34,34,,,,,,,,,,,12,,,,,,,,,,1,2,7,8,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150001512V1,2150001512,MO,2016,2006,FORD,FOC,WHI,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002425V1,2150002425,MO,2016,2010,CHEV,MAL,BRO,BRO,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002673V2,2150002673,MO,2015,2009,SCIO,OTHR,RED,RED,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,4,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002676V1,2150002676,IL,2013,1999,OLDS,SIL,GRN,NA,1,1,5,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,IL,1,D,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,Y,N,,,,,,1,35,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002852V2,2150002852,MO,2015,2002,STRN,SC,GRN,GRN,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,N,N,N,13,NA,Y,Y,,,,,,1,8,1,34,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002853V2,2150002853,MO,2016,2002,NISS,ALT,GLD,GLD,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,6,7,8,9,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002854V2,2150002854,MO,2017,2008,FORD,RNG,BLK,NA,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002856V2,2150002856,MO,2015,2007,TOYT,RAV,SIL,SIL,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,D,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,10,31,,,,,,,,,,,,,,12,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002857V1,2150002857,MO,2015,2009,KIA,OPT,BLK,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,3,NA,N,N,12,NA,Y,Y,,,,,,8,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002861V2,2150002861,MO,2015,2004,FORD,F15,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,3,NA,N,N,12,NA,N,N,,,,,,1,12,34,34,,,,,,,,,,,,12,,,,,,,,,,1,2,7,8,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150002867V2,2150002867,MO,2016,1998,ISU,ROD,GRN,NA,2,0,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,NA,N,V,E,NA,NA,N,N,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150002869V2,2150002869,MO,2015,2007,FORD,FOC,RED,RED,2,0,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150003560V2,2150003560,MO,2015,2015,MAZD,OTHR,GRY,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003570V1,2150003570,MO,2015,2011,TOYT,TUN,BLK,BLK,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,17,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,4,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003743V2,2150003743,MO,2016,2002,CHEV,TBZ,GLD,GLD,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,U,N,N,U,NA,N,N,,,,,,1,5,34,,,,,,,,,,,,,12,,,,,,,,,,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003746V2,2150003746,MO,2015,1996,CHEV,S10,MAR,MAR,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004183V2,2150004183,MO,2015,2007,PTRB,,MAR,NA,1,1,23,N,NA,NA,1,N,G,N,NA,,N,21,N,1,N,,N,NA,UNK,N,1,Y,MO,2,,NA,1,V,Y,V,E,3,NA,N,N,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004191V2,2150004191,MO,2016,2003,BUIC,LES,MAR,MAR,2,0,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,13,14,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150004194V1,2150004194,MO,2015,2005,DODG,R15,WHI,WHI,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004337V1,2150004337,MO,2016,2012,TOYT,CAM,TAN,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,NR,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,7,20,36,,,,,,,,,,,,12,,,,,,,,,,8,9,10,11,12,13,14,,,,,,,,,,,,,,,,,,,42,,,,,,,,12,,,,
2150004472V3,2150004472,MO,2015,2007,BUIC,LUC,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,NA,N,N,U,NA,Y,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150004701V1,2150004701,MO,2015,2007,CHEV,IMP,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,1,7,21,36,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,12,,,,
2150005197V2,2150005197,MO,2016,2003,DODG,NEO,BLU,BLU,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,N,N,N,13,NA,N,N,,,,,,5,1,34,,,,,,,,,,,,,12,,,,,,,,,,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150005198V2,2150005198,MO,2015,2010,KIA,OPT,SIL,SIL,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,IL,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,N,,,,,,1,8,5,34,,,,,,,,,,,,12,,,,,,,,,,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003564V2,2150003564,MO,2015,2001,FORD,TAU,RED,RED,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,N,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,17,34,,,,,,,,,,,,,12,,,,,,,,,,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150003566V1,2150003566,MO,2015,2003,KIA,TK,GLD,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,18,36,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,25,,,,,,,,12,,,,
2150003747V1,2150003747,MO,2016,2000,STRN,SL,BLK,BLK,2,0,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,6,7,8,9,10,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
